lambda_1,lambda_2,lambda_3,objective_value,build_locations,supply_data
1.0,0.1,0.1,1.3986345612205675,"[1700378, 1700392, 1700401, 1700402, 1700432, 1700433, 1700434, 1701117, 1701164, 1701322]",10
